Label,RSSI_1,proximity_1,accuracy_1,RSSI_2,proximity_2,accuracy_2,RSSI_3,proximity_3,accuracy_3,RSSI_4,proximity_4,accuracy_4
B,-67,far,12.48366752625372,-58,far,6.375918289803415,-57,far,5.040347129640913,-64,far,12.868097989928438
B,-67,far,12.346070847620407,-58,far,5.751319791218611,-57,far,4.608380290111267,-64,far,12.06468244160107
B,-67,far,12.226756517183182,-59,far,5.428116498802003,-56,far,4.1611207598552715,-65,far,11.619465547096727
B,-69,far,12.589502498328049,-60,far,4.988202822159196,-55,far,3.245978524799267,-67,far,11.339032677173103
B,-70,far,12.946718544674699,-59,far,4.814286379773981,-54,far,2.9557444369604697,-70,far,11.7577942834316
B,-70,far,13.587155807032644,-57,far,4.045071632329536,-53,near,2.6560079731412127,-69,far,12.27458560624191
B,-70,far,13.871135681335554,-57,far,3.8546648926066758,-54,near,2.473071636101477,-70,far,12.650094313091305
B,-63,far,12.316775035615544,-52,near,2.6431361104265005,-57,far,2.6708066500278336,-70,far,13.319567787118453
B,-62,far,11.04667252635501,-51,near,2.2662619682751597,-54,far,2.526615458210769,-68,far,13.273697478250945
B,-63,far,10.333334516967593,-51,near,2.0220439783096165,-54,far,2.427899777961245,-69,far,13.415009247897558
B,-63,far,9.761348102010311,-52,near,1.9258293053372928,-53,near,2.2777343761362605,-70,far,13.709117210819496
B,-62,far,9.097296207280186,-52,near,1.8552044108362475,-53,near,2.1735280715681853,-70,far,13.98079628862654
B,-63,far,8.005806799623752,-39,near,0.5273683370182235,-51,near,1.897408506377919,-66,far,13.800870578020636
B,-64,far,7.970433984847369,-41,near,0.47245654061725595,-52,near,1.833659947053889,-67,far,13.409299676203986
B,-67,far,8.298423255739447,-41,near,0.4423026457073412,-53,near,1.8493037003867676,-67,far,13.10311292102269
B,-66,far,8.490604313689673,-41,near,0.42625947595847413,-54,near,1.9202586673794282,-67,far,12.856696549938563
B,-59,far,7.159079375708808,-61,far,1.3760217387314797,-70,far,4.1618963268630145,-69,far,13.197217998274137
B,-60,far,6.663347602645906,-57,far,2.076228462150148,-67,far,5.568419186204546,-62,far,11.295432753526951
B,-60,far,6.141592300541632,-58,far,2.353901279617466,-69,far,6.297428382429214,-63,far,10.50699146185875
B,-60,far,5.799173910811572,-58,far,2.587150958762738,-70,far,7.074739673997696,-63,far,9.887211830875382
B,-63,far,5.982193985373646,-59,far,3.199782546843581,-62,far,7.752882309565584,-69,far,10.010065109276864
B,-64,far,6.214747193836789,-59,far,3.360122048543644,-61,far,7.243428738162875,-69,far,10.414024570527086
B,-65,far,6.524552214790317,-61,far,3.643454089254601,-61,far,6.863856363163017,-72,far,11.11401316469531
B,-66,far,6.904970611698012,-63,far,4.033063114970727,-61,far,6.57109153021841,-72,far,11.805317703949086
B,-66,far,7.253732491052993,-63,far,4.392844006641094,-63,far,6.6059472331601565,-75,far,12.761585656543033
B,-63,far,7.818670801038567,-60,far,4.335095571664127,-62,far,6.90322035520225,-70,far,14.567087642741502
B,-62,far,7.494190802815866,-60,far,4.396961262969975,-62,far,6.752361931046019,-70,far,14.772979408628888
B,-62,far,7.2369990625066825,-61,far,4.549785448409002,-62,far,6.628635596020942,-68,far,14.54583893764056
B,-62,far,7.0294110264274225,-63,far,4.862585144347242,-62,far,6.526348698993412,-68,far,14.350911806839978
B,-61,far,6.709599897507078,-64,far,5.225334478238409,-62,far,6.441325985340058,-68,far,14.182366453520006
B,-69,far,6.958547585265529,-61,far,5.460809391019775,-66,far,6.557557855429188,-69,far,14.320778316662771
B,-66,far,7.286575055982425,-63,far,5.650153433029212,-66,far,6.91784533064336,-64,far,13.141400451410762
B,-67,far,7.692104361206543,-64,far,5.916738543587182,-67,far,7.3498873377655105,-66,far,12.71640666168301
B,-67,far,8.070112516816907,-61,far,5.801034087773199,-61,far,6.945229421641359,-66,far,12.35661732337661
B,-64,far,8.021614906233799,-63,far,5.944694751279311,-62,far,6.786169152978654,-67,far,12.24090335000898
B,-65,far,8.403068097211099,-64,far,6.463187450982833,-66,far,7.435374089178708,-71,far,13.155614606505463
B,-63,far,8.141791098805905,-66,far,6.840081737955352,-64,far,7.4785081163957665,-69,far,13.307046348878766
B,-63,far,7.92943433747147,-70,far,7.522019755680582,-65,far,7.644315374005536,-63,far,12.049321122216613
B,-65,far,8.038682083951814,-67,far,7.924921705157558,-62,far,7.354107046625045,-65,far,11.577399478623706
B,-65,far,8.135160939494437,-66,far,8.174116204631066,-63,far,7.271461603532822,-69,far,11.856312009611758
B,-65,far,8.747986266069985,-61,far,7.757950862468217,-66,far,7.607117580294545,-69,far,12.312940114570802
B,-64,far,8.598220112998717,-63,far,7.610733373064786,-65,far,7.757466198925277,-71,far,12.818521100308569
B,-64,far,8.47295429934567,-62,far,7.3345327778870635,-62,far,7.446461011372237,-70,far,13.159871254028198
B,-62,far,7.677582539581682,-64,far,7.194177862990866,-65,far,7.61287873163069,-67,far,12.546598648929155
C,-57,far,4.233175550382329,-67,far,9.524524082133773,-67,far,11.547421174498485,-72,far,16.575026396389383
C,-55,far,3.763525502639649,-62,far,8.83918846872792,-60,far,9.766825224668702,-70,far,16.58834865938034
C,-54,far,3.3195492717929445,-61,far,8.116913944457863,-61,far,8.838895296001802,-68,far,16.038553730865534
C,-60,far,3.507213948856637,-62,far,7.752623498536173,-66,far,8.96911162638412,-68,far,15.600565501397705
C,-59,far,3.605205954985455,-63,far,7.611325169079347,-64,far,8.793010629551752,-68,far,15.242413498870441
C,-56,far,3.0285828132192516,-66,far,8.215947814213145,-63,far,8.003332766858243,-69,far,15.072760403290408
C,-62,far,3.3750121381486076,-63,far,7.990623314550971,-65,far,8.100389293446376,-72,far,15.570848950335716
C,-63,far,3.765779290447029,-65,far,8.29170978780508,-65,far,8.14382652639377,-71,far,16.300160528733905
C,-63,far,4.3079773299872075,-62,far,7.880391451052431,-65,far,8.22640727144464,-71,far,16.53891476466428
C,-61,far,4.844178094784388,-66,far,7.4494220081083995,-63,far,8.221228881997217,-72,far,17.656744417469397
C,-60,far,4.804352516475236,-64,far,7.4892829204209255,-61,far,7.645007780097456,-71,far,17.777615308180888
C,-58,far,4.5232349875620335,-65,far,7.649605702083672,-63,far,7.519846910119901,-73,far,18.26914145425278
C,-58,far,4.319436737173794,-65,far,7.792775790450611,-63,far,7.414011369032082,-74,far,18.900748657549983
C,-58,far,4.166063549988458,-67,far,8.152064468167776,-61,far,7.018897273229495,-73,far,19.32517469481581
C,-65,far,4.912203724204522,-64,far,8.375319645744852,-70,far,7.93694247753256,-76,far,20.911895378439393
C,-67,far,5.468256676077123,-63,far,8.040817088824065,-70,far,8.572097372529377,-80,far,22.250589543056034
C,-68,far,6.07923574774213,-64,far,7.9888674803613196,-69,far,9.099125449120676,-76,far,23.050550614693595
C,-63,far,6.191748910379864,-62,far,7.584829722419545,-69,far,9.597974904832247,-76,far,23.81774747234639
C,-63,far,6.286053620477023,-63,far,7.4540779793206005,-69,far,10.065319127807133,-74,far,24.12546129557807
C,-65,far,6.823680022430606,-64,far,7.436515882522975,-70,far,11.839690358944663,-75,far,23.28739057519741
C,-61,far,6.528539636141202,-67,far,7.8306366514481125,-68,far,11.962651347451242,-74,far,23.61787812286951
C,-60,far,6.145827414100115,-69,far,8.394000660790901,-67,far,11.886760900938166,-71,far,23.132868986220934
C,-59,far,5.703050707166618,-68,far,8.83143192078443,-64,far,11.170470026237867,-71,far,22.707807818976082
C,-61,far,5.631959391419204,-67,far,9.113301787403396,-66,far,11.016771656022883,-70,far,22.033010300912316
C,-67,far,6.961578812236756,-69,far,9.947259983245306,-71,far,12.237000440482495,-77,far,21.9105129521663
C,-66,far,7.298973495274474,-67,far,10.111221140846956,-69,far,12.479287429136516,-75,far,22.502476479204347
C,-67,far,7.712072885760477,-67,far,10.25646768829801,-68,far,12.528217584648443,-75,far,23.071004331298308
C,-68,far,8.197841037026505,-67,far,10.385077250944764,-70,far,12.89663052381959,-76,far,23.79618638158642
C,-68,far,8.653756043947793,-68,far,10.647574279832723,-69,far,13.077211716286502,-75,far,24.30556829829346
C,-58,far,7.206054798540689,-65,far,10.736234336739571,-65,far,10.257497031362751,-74,far,17.79838881138771
C,-55,far,5.716020515642057,-67,far,10.808212623162897,-63,far,9.54937258650661,-76,far,18.654740486392207
C,-55,far,4.808093291122675,-68,far,11.024465770650863,-64,far,9.24383694688417,-76,far,19.510386534371357
C,-55,near,4.197271047259503,-70,far,11.491227299101675,-63,far,8.808990223311879,-75,far,20.215279985454156
C,-55,near,3.7629184519479106,-69,far,11.795912900300637,-63,far,8.469953401379462,-72,far,20.328983104954915
C,-55,near,3.0815333885932867,-66,far,11.548797301936133,-68,far,8.5651938579669,-70,far,20.32168333550702
C,-54,near,2.839509372784187,-67,far,11.527065617056394,-68,far,8.974135420515992,-70,far,19.932139743150298
C,-54,near,2.6648737684245916,-69,far,11.821996088093432,-67,far,9.234445302958855,-73,far,20.269461273659076
C,-54,near,2.441022470212271,-70,far,12.490619812727859,-66,far,9.412258352896202,-74,far,20.77368511608098
C,-60,far,4.010891153837202,-67,far,10.387613347149767,-66,far,10.363848883340054,-72,far,21.531024655794724
C,-58,far,3.9195164416832036,-69,far,10.756578008171909,-69,far,10.757165681799416,-69,far,20.62803069184784
C,-58,far,3.8506726679605303,-70,far,11.22681243434268,-68,far,10.983633986338338,-69,far,19.880221479316635
C,-59,far,3.894164078240703,-68,far,11.561553508375662,-70,far,11.789993465426052,-72,far,19.940294261895765
C,-67,far,5.2336356637993084,-66,far,11.840201579254995,-71,far,13.110024436530846,-74,far,21.696992497758927
C,-66,far,5.750451439795814,-66,far,11.595389960578302,-70,far,13.436859131268799,-76,far,22.48992314343576
C,-69,far,6.4554336797168,-69,far,11.881983922134753,-70,far,13.737042173104857,-77,far,23.41790245090734
C,-66,far,6.872445644133016,-69,far,12.147310892195776,-70,far,14.011901049001166,-75,far,23.960521139190313
C,-65,far,7.129099301026395,-66,far,11.856156159505275,-69,far,14.08224453521685,-74,far,24.251700332860867
C,-65,far,7.547379632066859,-67,far,12.544463536617595,-71,far,15.373960766849189,-75,far,24.525464313797784
C,-63,far,7.429405026830951,-66,far,12.137021244499238,-70,far,15.501861042540515,-80,far,25.79856866389238
C,-60,far,6.830686398751618,-68,far,12.231147623749127,-70,far,15.617134827996558,-76,far,26.41584909216694
C,-63,far,6.82808092141208,-70,far,12.650540617020832,-71,far,15.907502439623164,-76,far,27.00309169129804
C,-60,far,6.386740501792557,-72,far,13.317553074683381,-76,far,16.874315722332643,-76,far,27.560450730017244
C,-72,far,7.194055497931944,-70,far,13.72636273059119,-73,far,18.264584428440973,0,unknow,-1.0
C,-74,far,8.088781608943943,-74,far,14.560051147391443,-75,far,19.05569804156341,-75,far,28.49893550299421
C,-73,far,8.964547564976131,-74,far,15.374550613468395,-76,far,19.965785834148228,-73,far,28.136474561299327
C,-75,far,9.979371517244017,-74,far,16.163882581956884,-73,far,20.324641791937047,-77,far,28.837647204280227
C,-75,far,11.016452590900252,-73,far,16.77451201481189,-74,far,20.855598908594466,-74,far,28.756391471884765
C,-58,far,4.435629019321528,-67,far,14.8590123033675,-63,far,17.073209893904885,-68,far,21.179898561125544
C,-59,far,4.374958367982865,-69,far,14.84055546741735,-65,far,15.754900342108039,-67,far,19.824347559506318
C,-59,far,4.323364409593452,-67,far,14.394606510938457,-64,far,14.398381642870214,-68,far,19.00176844217184
C,-58,far,4.177261902273556,-67,far,14.013896456862048,-64,far,13.326686586687943,-67,far,18.001482241324233
C,-59,far,4.160541795379012,-71,far,14.399360174939725,-70,far,13.590163191762862,-69,far,17.663116864711895
C,-51,far,2.975260938643853,-71,far,14.650691048200375,-69,far,14.15852480233069,-69,far,16.628501753720542
C,-50,near,2.3714374548864336,-64,far,13.411806733465152,-68,far,13.983924967595499,-69,far,16.43006741188827
C,-51,near,2.097132543070102,-62,far,11.876277874048059,-66,far,13.322503840602735,-69,far,16.251102309609877
C,-51,near,1.9102959878364467,-63,far,11.005351703518091,-65,far,12.542189956899865,-69,far,16.0901045951514
C,-50,near,1.7115900675263571,-64,far,10.521821403547937,-65,far,11.938178401352285,-66,far,15.21528082349053
C,-56,near,1.7118426508609939,-71,far,11.226442885748927,-70,far,12.36685568848248,-72,far,16.16767073224171
C,-57,near,1.9597144367944541,-70,far,11.668308662125591,-74,far,13.215593367576394,-72,far,16.571946815503523
C,-58,far,2.2309801376448695,-71,far,12.211410198455722,-75,far,14.156038723376284,-74,far,17.253860891717263
C,-57,far,2.413612285425025,-70,far,12.599772740257894,-72,far,14.72294241891619,-71,far,17.406134034739978
C,-49,near,1.527027422223132,-69,far,13.716787065782801,-71,far,14.289778961515257,-72,far,17.65892095051971
C,-47,near,1.2730409533430727,-69,far,13.816641720277222,-74,far,15.075649964509275,-72,far,18.02181499993535
C,-58,near,1.6040935234747933,-72,far,14.537804551550362,-74,far,16.61187592015435,-73,far,19.48240540534321
C,-60,far,1.9857942227266023,-71,far,14.910706476716438,-72,far,17.011915325037023,-75,far,20.26358121598616
C,-62,far,2.4367098661496,-72,far,15.415896193663073,-69,far,16.74146772954306,-74,far,20.820272719589394
C,-65,far,2.996327294057554,-75,far,17.04240958169092,-71,far,17.44522126707477,-72,far,21.164271239555678
C,-66,far,5.20462872162156,-70,far,17.737965585309706,-72,far,17.83734538409533,-72,far,21.258919902588044
C,-66,far,5.79732822561818,-71,far,17.85140353304394,-71,far,17.940193909663122,-71,far,21.02779442990166
C,-65,far,6.212335062778846,-71,far,17.954037010312785,-70,far,17.810433627900064,-74,far,21.500463686303537
C,-66,far,6.675213739998224,-71,far,18.046960844882772,-70,far,17.695233430193166,-74,far,21.94638995654023
C,-66,far,7.082789535976538,-71,far,18.131115001949038,-68,far,17.088874251247766,-73,far,22.150105762156787
C,-66,far,8.452924553622552,-69,far,18.347707259287773,-79,far,19.353246741607574,-78,far,24.354756667635023
C,-64,far,8.342342820753391,-72,far,18.672649713324347,-80,far,20.681885669955157,-77,far,25.22721862590701
C,-67,far,8.669813821216819,-68,far,17.78140860983323,-78,far,21.81486540435729,-74,far,25.428526358483058
C,-69,far,9.195145736227799,-67,far,16.75087388079543,-77,far,22.795166510598257,-74,far,25.613792224707325
